Submit_ID,SubmitStatus,Sold_in,Brand,Model Number,Family Name,Country,N-Standard,ApplStandard,Width,Height,Depth,Product Class,Availability Status,Product Website,Representative Brand URL,Expiry Date,Suitable for Gas Types,Nominal Gas Consumption (MJ/Hour),Nominal Delivery output (x Litres per min. @ 45°C rise),Comparative Annual Energy Consumption (MJ/Year),Suitable for Solar boosting,Storage Capacity (Litres),Water Heater Type
110313,Approved,Australia,Rheem,347160N0,Rheem 4 Star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110313,Approved,Australia,Rheem,347160N0/B,Rheem 4 Star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110313,Approved,Australia,Rheem,347160P0,Rheem 4 Star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110313,Approved,Australia,Rheem,347160P0/B,Rheem 4 Star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110313,Approved,Australia,Rheem,Rheem 4 Star 160L Gas Storage Water Heater,Rheem 4 Star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110316,Approved,Australia,VULCAN,648160N0,Vulcan Freeloader 4 Star Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-23,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110316,Approved,Australia,VULCAN,648160N0/B,Vulcan Freeloader 4 Star Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-23,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110316,Approved,Australia,VULCAN,648160P0,Vulcan Freeloader 4 Star Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-23,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110316,Approved,Australia,VULCAN,648160P0/B,Vulcan Freeloader 4 Star Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-23,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110316,Approved,Australia,VULCAN,Vulcan Freeloader 4 Star Gas Storage Water Heater,Vulcan Freeloader 4 Star Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-23,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110318,Approved,Australia,Everhot,218160N0,Everhot 4 star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110318,Approved,Australia,Everhot,218160N0/B,Everhot 4 star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110318,Approved,Australia,Everhot,218160P0,Everhot 4 star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110318,Approved,Australia,Everhot,218160P0/B,Everhot 4 star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110318,Approved,Australia,Everhot,Everhot 4 star 160L Gas Storage Water Heater,Everhot 4 star 160L Gas Storage Water Heater,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 1,Available,http://www.rheem.com.au/,,2022-10-24,"Natural Gas,Propane",30.0,0.0,22569.0,,160.0,Storage
110442,Approved,Australia,AquaMax,CG26-LP-50,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110442,Approved,Australia,AquaMax,CG26-LP-60,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110442,Approved,Australia,AquaMax,CG26-NG-50,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110442,Approved,Australia,AquaMax,CG26-NG-60,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110442,Approved,Australia,AquaMax,Outdoor Instantaneous Gas Water Heater 26L,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110443,Approved,Australia,Everhot,271626NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110443,Approved,Australia,Everhot,271626PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110443,Approved,Australia,Everhot,275626NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110443,Approved,Australia,Everhot,275626PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110443,Approved,Australia,Everhot,Outdoor Instantaneous Gas Water Heater 26L,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,241626NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,241626NF/J,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,241626PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,241626PF/J,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,245626NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,245626PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110445,Approved,Australia,VULCAN,Outdoor Instantaneous Gas Water Heater 26L,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.vulcan.com.au,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110446,Approved,Australia,Rheem,871E26NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110446,Approved,Australia,Rheem,871E26PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110446,Approved,Australia,Rheem,875E26NF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110446,Approved,Australia,Rheem,875E26PF,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110446,Approved,Australia,Rheem,Outdoor Instantaneous Gas Water Heater 26L,Outdoor Instantaneous Gas Water Heater 26L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",199.0,26.0,18968.0,True,,Instantaneous
110448,Approved,,Rheem,871624NF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,871624NF/J,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,871624PF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,871624PF/J,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,871E24NF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,871E24PF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,875624NF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,875624PF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,875E24NF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,875E24PF,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
110448,Approved,,Rheem,Outdoor Instantaneous Gas Water Heater 24L,Outdoor Instantaneous Gas Water Heater 24L,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rheem.com.au/,http://www.rheem.com.au/,2022-10-10,"Natural Gas,Propane",188.0,24.0,18644.0,True,,Instantaneous
111403,Approved,Australia,RINNAI,1620W,1620W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",124.0,16.0,18560.0,True,0.0,Instantaneous
111403,Approved,Australia,RINNAI,REU-A1620WB,1620W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",124.0,16.0,18560.0,True,0.0,Instantaneous
111403,Approved,Australia,RINNAI,REU-AM1620WD,1620W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",124.0,16.0,18560.0,True,0.0,Instantaneous
111487,Approved,Australia,RINNAI,2024W,2024W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",156.0,20.0,18718.0,False,0.0,Instantaneous
111487,Approved,Australia,RINNAI,REU-A2024WB,2024W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",156.0,20.0,18718.0,False,0.0,Instantaneous
111487,Approved,Australia,RINNAI,REU-AM2024WD,2024W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",156.0,20.0,18718.0,False,0.0,Instantaneous
111489,Approved,Australia,RINNAI,2626W,2626W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",199.0,26.0,18801.0,True,0.0,Instantaneous
111489,Approved,Australia,RINNAI,REU-A2626WB,2626W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",199.0,26.0,18801.0,True,0.0,Instantaneous
111489,Approved,Australia,RINNAI,REU-AM2626WD,2626W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",199.0,26.0,18801.0,True,0.0,Instantaneous
111489,Approved,Australia,RINNAI,REU-AM2626WDL,2626W,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,351.0,531.0,195.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",199.0,26.0,18801.0,True,0.0,Instantaneous
111490,Approved,Australia,RINNAI,REU-AM1220WD,,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,356.0,503.0,202.0,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2022-12-12,"Natural Gas,Propane,LPG (AUS)",92.0,12.0,18364.0,False,0.0,Instantaneous
