Submit_ID,Brand_Reg,Model_No,Family Name,N-Reg_Date,N-Grandfather-Date,Reg_No,SoldIn,Country,Prod_conf,nov,pno,Apply_type_for,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Input voltage (V) Max,Input voltage (V) Min,Output voltage (V) Min
95474,FSP,FSP090-AFBN2,,2016-01-22,,APS3614,"Australia,Fiji,New Zealand",Taiwan,AC-DC,48.0,90.0,High Efficiency 2014 (Mark VI),Approved,2021-01-22,,Class 1,Available,http://www.fsp-group.com/,http://www.fsp-group.com/,240.0,100.0,48.0
95475,ZEBRA,FSP120-AFAN2-Z,,2016-03-11,,APS3787,"Australia,Fiji,New Zealand",Taiwan,AC-DC,48.0,120.0,High Efficiency 2014 (Mark VI),Approved,2021-03-11,,Class 1,Available,http://www.fsp-group.com/,,240.0,100.0,48.0
95476,PHILIPS,TPV150-RFBN2,,2016-03-08,,APS3772,"Australia,Fiji,New Zealand",Taiwan,AC-DC,19.5,150.0,High Efficiency 2014 (Mark VI),Approved,2021-03-08,,Class 1,Available,http://www.fsp-group.com/,,240.0,100.0,19.5
95483,I.T.E Power Supply,CY-123000,,2015-12-18,,APS3468,Australia,China,AC-DC,12.0,36.4,High Efficiency 2008 (Mark V),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,12.0
95489,I.T.E Power Supply,CY-122000,,2015-12-16,,APS3463,Australia,China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2020-12-16,,Class 1,Available,,,240.0,100.0,12.0
95495,CANON,CA-110E,,2015-12-18,,APS3481,"Australia,New Zealand",China,AC-DC,5.3,7.95,High Efficiency 2008 (Mark V),Approved,2020-12-18,,Class 1,Available,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,5.3
95496,Powertran,M 8939B,M*8939B,2016-07-11,,APS4327,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2021-07-11,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,12.0
95496,Powertran,M*8939B,M*8939B,2016-07-11,,APS4327,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2021-07-11,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,12.0
95496,Powertran,MB8939B,M*8939B,2016-07-11,,APS4327,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2021-07-11,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,12.0
95496,AK,AKN9G-1200500W2,M*8939B,2016-07-11,,APS4327,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2021-07-11,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,12.0
95496,AK,M*8939B,M*8939B,2016-07-11,,APS4327,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2021-07-11,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,12.0
95501,TIGER POWER,TG15-0065-48,,2016-01-08,,APS3518,"Australia,Fiji,New Zealand",China,AC-AC,48.0,65.0,High Efficiency 2014 (Mark VI),Approved,2021-01-08,,,Available,,,240.0,100.0,48.0
95502,Dongguan Yinli Electronics Co Ltd,YLS0241A-A120200,,2015-12-16,,APS3464,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2020-12-16,,Class 1,Available,,,240.0,100.0,12.0
95503,Dongguan Yinli Electronics Co Ltd,YLS0241A-A240100,,2015-12-21,,APS3487,"Australia,Fiji,New Zealand",China,AC-DC,24.0,24.0,High Efficiency 2008 (Mark V),Approved,2020-12-21,,Class 1,Available,,,240.0,100.0,24.0
95504,Dongguan Yinli Electronics Co Ltd,YLS0121B-A050050,,2015-12-15,,APS3451,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.5,High Efficiency 2008 (Mark V),Approved,2020-12-15,,Class 1,Available,,,240.0,100.0,5.0
95510,OfficePro,ZF120A-1200500,,2015-12-18,,APS3474,Australia,China,AC-DC,12.0,6.0,High Efficiency 2008 (Mark V),Approved,2020-12-18,,Class 1,Unavailable,http://www.bantexgroup.com.au/,,240.0,100.0,12.0
95511,"Dongguan Citiland Electronics Co., Ltd",DQS751-240300-2,Family,2015-12-18,,APS3480,"Australia,Fiji,New Zealand",China,AC-DC,24.0,72.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,24.0
95511,"Dongguan Citiland Electronics Co., Ltd",DQS751-240300-3,Family,2015-12-18,,APS3480,"Australia,Fiji,New Zealand",China,AC-DC,24.0,72.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,24.0
95511,"Dongguan Citiland Electronics Co., Ltd",Family,Family,2015-12-18,,APS3480,"Australia,Fiji,New Zealand",China,AC-DC,24.0,72.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,24.0
95527,Sony,ACDP-240E01,,2015-12-16,,APS3465,"Australia,New Zealand",China,AC-DC,24.0,225.6,High Efficiency 2014 (Mark VI),Approved,2020-12-16,,Class 1,Unavailable,http://www.sony.com.au/,,240.0,100.0,24.0
95530,GUANDE,GDP06AH-1200500-SA,,2015-12-18,,APS3470,"Australia,Fiji,New Zealand",China,AC-DC,12.0,6.0,High Efficiency 2008 (Mark V),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,12.0
95538,TIGER POWER,TG15-0065-24,,2016-01-19,,APS3585,"Australia,Fiji,New Zealand",China,AC-DC,24.0,60.0,High Efficiency 2014 (Mark VI),Approved,2021-01-19,,Class 3,Available,,,240.0,100.0,24.0
95548,Dongguan Yinli Electronics Co Ltd,YLS0241A-A300050,,2015-12-16,,APS3461,"Australia,Fiji,New Zealand",China,AC-DC,30.0,15.0,High Efficiency 2008 (Mark V),Approved,2020-12-16,,Class 1,Available,,,240.0,100.0,30.0
95561,E-TEK Electronics Manufactory Ltd.,ZDJ050060AU,,2016-01-15,,APS3549,"Australia,New Zealand",China,AC-DC,5.0,3.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95573,"Dongguan Citiland Electronics Co., Ltd",DQS151-240065-HS,Family,2015-12-22,,APS3499,"Australia,Fiji,New Zealand",China,AC-DC,24.0,15.6,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,24.0
95573,"Dongguan Citiland Electronics Co., Ltd",DQS151-240065-VS,Family,2015-12-22,,APS3499,"Australia,Fiji,New Zealand",China,AC-DC,24.0,15.6,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,24.0
95573,"Dongguan Citiland Electronics Co., Ltd",Family,Family,2015-12-22,,APS3499,"Australia,Fiji,New Zealand",China,AC-DC,24.0,15.6,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,24.0
95577,DARFON,B440-50,,2015-12-18,,APS3471,"Australia,Fiji,New Zealand",China,AC-DC,5.0,40.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,5.0
95601,TEN PAO,S008ACM0500060,,2015-12-18,,APS3476,"Australia,Fiji,New Zealand",China,AC-DC,5.0,3.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,5.0
95620,E1633,AW018WR-1200100SH,,2016-02-11,,APS3681,"Australia,Fiji,New Zealand",China,AC-DC,12.0,12.0,High Efficiency 2008 (Mark V),Approved,2021-02-11,,Class 1,Available,http://www.a-wintech.com/,,240.0,100.0,12.0
95622,EDAC,EA1024F2-090,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F2-095,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F2-100,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F2-105,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F2-110,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F6-090,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F6-095,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F6-100,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F6-105,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,EA1024F6-110,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95622,EDAC,Family,Family,2015-12-18,,APS3475,"Australia,Fiji,New Zealand",China,AC-DC,11.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-18,,Class 1,Available,,,240.0,100.0,9.0
95624,Line 6,DC-3g,Family,2015-12-22,,APS3498,"Australia,Fiji,New Zealand",China,AC-DC,9.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95624,Line 6,Family,Family,2015-12-22,,APS3498,"Australia,Fiji,New Zealand",China,AC-DC,9.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95624,Line 6,NSA27EU-090300,Family,2015-12-22,,APS3498,"Australia,Fiji,New Zealand",China,AC-DC,9.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95624,JQH,Family,Family,2015-12-22,,APS3498,"Australia,Fiji,New Zealand",China,AC-DC,9.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95624,JQH,NSA27EU-090300,Family,2015-12-22,,APS3498,"Australia,Fiji,New Zealand",China,AC-DC,9.0,27.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95627,rb,HJ-0500500B2-AU,,2016-01-15,,APS3569,"Australia,New Zealand",China,AC-DC,0.0,2.5,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,0.0
95655,EDAC,EA10682B-120,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682B-150,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682C-240,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682D-360,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682E-450,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682E-480,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682E-520,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682E-560,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682W-050,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10682W-090,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686B-120,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686B-150,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686C-240,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686D-360,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686E-450,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686E-480,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686E-520,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686E-560,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686W-050,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,EA10686W-090,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95655,EDAC,Family,Family,2016-01-15,,APS3551,"Australia,Fiji,New Zealand",China,AC-DC,56.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95656,Atech OEM,A0605T6-120050,Family,2015-12-22,,APS3497,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,12.0
95656,Atech OEM,A0605TD-120050,Family,2015-12-22,,APS3497,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,12.0
95656,Atech OEM,Family,Family,2015-12-22,,APS3497,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,12.0
95658,Atech OEM,A0605T6-120054,Family,2016-01-15,,APS3564,"Australia,Fiji,New Zealand",China,AC-DC,12.0,64.8,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,12.0
95658,Atech OEM,A0605TD-120054,Family,2016-01-15,,APS3564,"Australia,Fiji,New Zealand",China,AC-DC,12.0,64.8,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,12.0
95658,Atech OEM,Family,Family,2016-01-15,,APS3564,"Australia,Fiji,New Zealand",China,AC-DC,12.0,64.8,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,12.0
95660,DVE,DSA-42PFB-09 2 090400,,2015-12-22,,APS3496,"Australia,Fiji,New Zealand",China,AC-DC,9.0,36.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,9.0
95663,ASTEP,WWC003N006AGAAA,,2015-12-23,,APS3504,Australia,China,AC-DC,6.0,3.0,High Efficiency 2008 (Mark V),Approved,2020-12-23,,,Available,http://www.gro.co.uk/,,240.0,100.0,6.0
95664,DVE,DSA-24CB-05 050400,,2015-12-22,,APS3495,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2014 (Mark VI),Approved,2020-12-22,,Class 1,Available,,,240.0,100.0,5.0
95665,XinSPower,A241-0503000,A241-0503000,2016-01-15,,APS3570,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95665,XinSPower,A241-0503000D,A241-0503000,2016-01-15,,APS3570,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95665,XinSPower,A241-0503000I,A241-0503000,2016-01-15,,APS3570,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95665,XinSPower,A241-0503000S,A241-0503000,2016-01-15,,APS3570,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95667,EMERSON,DCH5-050AU,,2016-01-22,,APS3613,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2008 (Mark V),Approved,2021-03-16,,Class 1,Unavailable,http://www.artesyn.com/,http://www.powersonversion.com,240.0,100.0,5.0
95668,ASTEC,AE210-3101,,2016-01-04,,APS3508,"Australia,New Zealand",China,AC-DC,14.1,137.5,High Efficiency 2008 (Mark IV),Approved,2021-02-03,,Class 1,Unavailable,http://www.emersonnetworkpower.com/,http://www.powerconversion.com/,240.0,100.0,14.1
95669,Panasonic,VSK0746,,2016-01-15,,APS3562,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,,Unavailable,,,240.0,100.0,5.0
95671,LITEON,PA-1200-3SA1,,2016-01-15,,APS3563,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,5.0
95672,Powertran,M 8970C,M 8970C,2016-07-19,,APS4387,"Australia,Fiji,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2008 (Mark V),Approved,2021-07-19,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,24.0
95672,AK,AKN9G-2400200W2,M 8970C,2016-07-19,,APS4387,"Australia,Fiji,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2008 (Mark V),Approved,2021-07-19,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,24.0
95672,AK,M 8970C,M 8970C,2016-07-19,,APS4387,"Australia,Fiji,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2008 (Mark V),Approved,2021-07-19,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,24.0
95674,Powertran,M 8925B,M*8925B,2016-07-14,,APS4353,"Australia,Fiji,New Zealand",China,AC-DC,9.0,18.0,High Efficiency 2008 (Mark V),Approved,2021-07-14,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,9.0
95674,Powertran,M*8925B,M*8925B,2016-07-14,,APS4353,"Australia,Fiji,New Zealand",China,AC-DC,9.0,18.0,High Efficiency 2008 (Mark V),Approved,2021-07-14,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,9.0
95674,Powertran,MB8925B,M*8925B,2016-07-14,,APS4353,"Australia,Fiji,New Zealand",China,AC-DC,9.0,18.0,High Efficiency 2008 (Mark V),Approved,2021-07-14,,Class 2,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,9.0
95685,CANON,CA-570,,2016-01-08,,APS3520,"Australia,New Zealand",China,AC-DC,8.4,12.6,High Efficiency 2014 (Mark VI),Approved,2021-01-08,,Class 1,Available,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,8.4
95686,CANON,CA-A10,,2016-01-15,,APS3566,"Australia,New Zealand",China,AC-DC,16.7,50.1,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,16.7
95687,LITEON,PA-1200-3SA4,,2016-01-08,,APS3510,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2008 (Mark V),Approved,2021-01-08,,Class 1,Available,,http://www.liteon.com,240.0,100.0,5.0
95689,AK,AK24G-0750300S,,2016-01-15,,APS3567,"Australia,Fiji,New Zealand",China,AC-DC,7.5,22.5,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,7.5
95698,Hua Xu,HX06-0501200-AA,,2016-01-15,,APS3568,"Australia,Fiji,New Zealand",China,AC-DC,5.0,6.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,http://www.hxdz88.cn/,,240.0,100.0,5.0
95704,TIGER POWER,TG-7601-ES,,2016-01-08,,APS3521,"Australia,Fiji,New Zealand",Malaysia,AC-DC,24.0,75.0,High Efficiency 2014 (Mark VI),Approved,2021-01-08,,Class 1,Available,,,240.0,100.0,24.0
95706,TEN PAO,S008ACM0890050,,2015-12-23,,APS3505,"Australia,Fiji,New Zealand",China,AC-DC,8.9,4.45,High Efficiency 2008 (Mark V),Approved,2020-12-23,,Class 1,Unavailable,,http://www.tenpao.com,240.0,100.0,8.9
95710,dji,PH4C100,,2015-12-24,,APS3507,"Australia,Fiji,New Zealand",China,AC-DC,17.5,99.75,High Efficiency 2014 (Mark VI),Approved,2020-12-24,,Class 1,Available,,,240.0,100.0,17.5
95716,TIGER POWER,TG-7601-ES-5,,2016-01-15,,APS3571,"Australia,Fiji,New Zealand",Malaysia,AC-DC,24.0,75.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,24.0
95728,APD,DA-60N12-B,,2016-01-08,,APS3526,"Australia,Fiji,New Zealand",China,AC-DC,12.0,60.0,High Efficiency 2014 (Mark VI),Approved,2021-01-08,,Class 1,Available,http://www.apd.com.tw/index.php/en/,,240.0,100.0,12.0
95731,"Yueqing Jielahua Electric Co., Ltd",JLH030550280S,,2016-01-08,,APS3525,"Australia,Fiji,New Zealand",China,AC-DC,5.5,1.54,High Efficiency 2008 (Mark IV),Approved,2021-01-08,,Class 1,Available,,,240.0,100.0,5.5
95774,"Elementech International Co., Ltd.",A140-5120330G,,2016-01-15,,APS3546,"Australia,Fiji,New Zealand",China,AC-DC,12.0,40.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,,,240.0,100.0,12.0
95781,Radio Systems CORPORATION,NF5V-1C,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95781,Radio Systems CORPORATION,NF5V-1C-1U,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95781,Radio Systems CORPORATION,NF5V-1C-DC,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95781,GIP,NF5V-1C,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95781,GIP,NF5V-1C-1U,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95781,GIP,NF5V-1C-DC,NF5V-1C,2016-01-15,,APS3561,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2021-01-15,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
95782,Radio Systems CORPORATION,NF5V-3.6C-2U,NF5V-3.6C-2U,2016-01-08,,APS3524,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,18.0,High Efficiency 2014 (Mark VI),Approved,2021-01-08,,Class 1,Available,http://www.groupintellect.com.hk/,http://www.sportdog.com.au/,240.0,100.0,5.0
