ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,ASPEN VCB 3125,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17513,Approved,M2,2.542,16.5,HC2,,,,Unavailable,http://www.arneg.com.au/,,,6.49095200629426,,,1177.0,,,,,,3225.0,,1253.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,ASPEN VCB 3750,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17514,Approved,M2,3.047,20.0,HC2,,,,Unavailable,http://www.arneg.com.au/,,,6.56383327863472,,,1177.0,,,,,,3850.0,,1253.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,LINZ VC VENT 1200,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17515,Approved,M2,0.592,8.0,HC2,,,,Unavailable,http://www.arneg.com.au/,,,13.5135135135135,,,1020.0,,,,,,1300.0,,1280.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,LINZ VC VENT 1500,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17516,Approved,M2,0.74,8.4,HC2,,,,Unavailable,http://www.arneg.com.au/,,,11.3513513513514,,,1020.0,,,,,,1600.0,,1280.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,LINZ VC VENT 1800,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17517,Approved,M2,0.888,11.0,HC2,,,,Unavailable,http://www.arneg.com.au/,,,12.3873873873874,,,1020.0,,,,,,1900.0,,1280.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,LINZ VC VENT 2400,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17518,Approved,M2,1.184,15.6,HC2,,,,Unavailable,http://www.arneg.com.au/,,,13.1756756756757,,,1020.0,,,,,,2500.0,,1280.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,LINZ VC VENT 3000,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17519,Approved,M2,1.481,16.8,HC2,,,,Unavailable,http://www.arneg.com.au/,,,11.3436866981769,,,1020.0,,,,,,3100.0,,1280.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,SK1500-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17571,Approved,M2,1.67,17.955,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.751497005988,,,700.0,,,,,,1706.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,B700-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17612,Approved,M2,0.659,9.765,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,14.8179059180577,,,785.0,,,,,,740.0,,2180.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,SK1300HPXL-2CK,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17615,Approved,M2,1.519,19.11,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,12.5806451612903,,,700.0,,,,,,1480.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,False,CC11-900,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17621,Approved,M1,0.486,17.71,VC1 (MEPS),,,Class 27,Unavailable,http://www.skope.co.nz/,,,36.440329218107,,,600.0,,,,,,900.0,,1100.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,CC14-900,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17622,Approved,M1,0.732,18.15,VC1 (MEPS),,,Class 27,Unavailable,http://www.skope.co.nz/,,,24.7950819672131,,,600.0,,,,,,900.0,,1400.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,False,CC14-580,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17623,Approved,M1,0.447,15.18,VC1 (MEPS),,,Class 27,Unavailable,http://www.skope.co.nz/,,,33.9597315436242,,,750.0,,,,,,580.0,,1400.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,CC20-09,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17624,Approved,M2,1.06,26.88,VC2 (MEPS),,,Class 28,Unavailable,http://www.skope.co.nz/,,,25.3584905660377,,,970.0,,,,,,900.0,,1995.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,CC20-12,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17625,Approved,M2,1.44,34.21,VC2 (MEPS),,,Class 28,Unavailable,http://www.skope.co.nz/,,,23.7569444444444,,,970.0,,,,,,1200.0,,1995.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,CC20-18,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",17626,Approved,M2,2.18,53.204,VC2 (MEPS),,,Class 28,Unavailable,http://www.skope.co.nz/,,,24.405504587156,,,970.0,,,,,,1800.0,,1995.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",False,Brio 180 C.G.,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17700,Approved,L1,0.285,1.9,HF6 (MEPS),,,Class 32,Available,http://www.arrowrefrigeration.co.nz/,,,6.66666666666667,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",False,VS J 745,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17701,Approved,L1,0.595,3.7,HF6 (MEPS),,,Class 32,Available,http://www.arrowrefrigeration.co.nz/,,,6.21848739495798,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Starlight PN 6 LUX,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17703,Approved,L1,1.203,22.0,HF4 (MEPS),,,Class 31,Available,http://www.arrowrefrigeration.co.nz/,,,18.2876142975894,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",False,VS J 755,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17704,Approved,L1,0.713,4.4,HF6 (MEPS),,,Class 32,Available,http://www.arrowrefrigeration.co.nz/,,,6.1711079943899,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Skylight 350 IN,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17705,Approved,L1,1.074,19.5,HF4 (MEPS),,,Class 31,Unavailable,http://www.arrowrefrigeration.co.nz/,,,18.1564245810056,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Skylight 180 WN,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17706,Approved,L1,0.562,9.0,HF4 (MEPS),,,Class 31,Available,http://www.arrowrefrigeration.co.nz/,,,16.0142348754448,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Starlight PN 4 LUX,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17707,Approved,L1,0.769,12.5,HF4 (MEPS),,,Class 31,Available,http://www.arrowrefrigeration.co.nz/,,,16.2548764629389,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M2,"Italy,Thailand",True,Skylight 350 IP,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17708,Approved,M2,1.074,9.5,HC4 (MEPS),,,Class 26,Unavailable,http://www.arrowrefrigeration.co.nz/,,,8.84543761638734,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M2,"Italy,Thailand",True,Skylight 180 WP,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17709,Approved,M2,0.562,5.0,HC4 (MEPS),,,Class 26,Available,http://www.arrowrefrigeration.co.nz/,,,8.89679715302491,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Expo J 1100 PT,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17710,Approved,M1,1.135,11.0,VC4 (b) - Glass Door (MEPS),,,Class 29,Available,http://www.arrowrefrigeration.co.nz/,,,9.69162995594714,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M2,"Italy,Thailand",True,Exposer J 180 SL,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17711,Approved,M2,2.133,20.7,VC2 (MEPS),,,Class 28,Unavailable,http://www.arrowrefrigeration.co.nz/,,,9.70464135021097,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Exposer J 180 CP,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17712,Approved,M1,2.133,23.4,VC2 (MEPS),,,Class 28,Available,http://www.arrowrefrigeration.co.nz/,,,10.9704641350211,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Expo J 1100 NV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17714,Approved,L1,1.108,27.0,VF4 (b) - Glass Door (MEPS),,,Class 33,Available,http://www.arrowrefrigeration.co.nz/,,,24.3682310469314,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",False,VS J 735,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17715,Approved,L1,0.496,3.1,HF6 (MEPS),,,Class 32,Available,http://www.arrowrefrigeration.co.nz/,,,6.25,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",False,Brio 180 H.G.,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17716,Approved,L1,0.285,1.9,HF6 (MEPS),,,Class 32,Available,http://www.arrowrefrigeration.co.nz/,,,6.66666666666667,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Expo J 500 NV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17717,Approved,L1,0.524,11.5,VF4 (b) - Glass Door (MEPS),,,Class 33,Available,http://www.arrowrefrigeration.co.nz/,,,21.9465648854962,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3L1,"Italy,Thailand",True,Expo J 430 NV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17718,Approved,L1,0.524,11.0,VF4 (b) - Glass Door (MEPS),,,Class 33,Available,http://www.arrowrefrigeration.co.nz/,,,20.9923664122137,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Expo J 500 PT,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17719,Approved,M1,0.604,4.9,VC4 (b) - Glass Door (MEPS),,,Class 29,Available,http://www.arrowrefrigeration.co.nz/,,,8.11258278145695,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M2,"Italy,Thailand",True,Exposer J 125 SL,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17720,Approved,M2,1.439,18.0,VC2 (MEPS),,,Class 28,Unavailable,http://www.arrowrefrigeration.co.nz/,,,12.5086865879083,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M2,"Italy,Thailand",True,Exposer J 95 SL,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17721,Approved,M2,1.122,16.2,VC2 (MEPS),,,Class 28,Unavailable,http://www.arrowrefrigeration.co.nz/,,,14.4385026737968,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Exposer J 125 CP,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17722,Approved,M1,1.439,20.7,VC2 (MEPS),,,Class 28,Available,http://www.arrowrefrigeration.co.nz/,,,14.3849895760945,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Exposer J 95 CP,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17723,Approved,M1,1.122,18.0,VC2 (MEPS),,,Class 28,Available,http://www.arrowrefrigeration.co.nz/,,,16.0427807486631,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Exposer J 125 CP LUX,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17724,Approved,M1,1.398,21.15,VC2 (MEPS),,,Class 28,Available,http://www.arrowrefrigeration.co.nz/,,,15.1287553648069,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,FRAMEC,3M1,"Italy,Thailand",True,Exposer J 95 CP LUX,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17725,Approved,M1,1.081,18.45,VC2 (MEPS),,,Class 28,Available,http://www.arrowrefrigeration.co.nz/,,,17.0675300647549,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3H1,United States of America,False,N5P,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17765,Approved,N/A,3.406,28.765,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,8.44539048737522,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M2,United States of America,False,N6DL,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17766,Approved,N/A,3.781,41.772,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,11.0478709336154,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M2,United States of America,False,N6D(HP)L,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17768,Approved,N/A,3.781,33.969,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,8.98413118222692,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,N4MG,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17769,Approved,N/A,3.396,35.772,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,10.5335689045936,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,N4MG(HP),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17770,Approved,N/A,3.521,30.095,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,8.54728770235728,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,N5MG,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17771,Approved,N/A,3.978,46.615,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,11.718200100553,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,N5MG(HP),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17772,Approved,N/A,3.978,37.697,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,9.47637003519356,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M2,United States of America,False,N5D,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17773,Approved,N/A,3.42,38.901,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,11.3745614035088,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3H1,United States of America,False,N4P,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17774,Approved,N/A,3.406,30.054,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,8.82384028185555,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3H1,United States of America,False,N4P(HP),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17775,Approved,N/A,3.406,26.28,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,7.71579565472695,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,NNG,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17776,Approved,N/A,2.507,17.458,RS3 - Unlit shelves (MEPS),,,Class 5,Unavailable,,,,6.96370163542082,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3M1,United States of America,False,NLF/NLM,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17778,Approved,N/A,1.238,8.037,RS8 - Gravity coil (MEPS),,,Class 11,Unavailable,,,,6.49192245557351,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L2,United States of America,False,NFL,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17779,Approved,N/A,1.363,18.366,RS12 (MEPS),,,Class 16,Unavailable,,,,13.474688187821,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L2,United States of America,False,NFN,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17781,Approved,N/A,1.95,19.734,RS13 - Solid sided (MEPS),,,Class 17,Unavailable,,,,10.12,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L1,United States of America,False,NCJ_A,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17782,Approved,N/A,3.577,46.592,RS14 - Solid sided (MEPS),,,Class 19,Unavailable,,,,13.0254403131115,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L1,United States of America,False,NCJG_A/NTJG_A,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17783,Approved,N/A,3.762,60.55,RS14 - Glass sided (MEPS),,,Class 20,Unavailable,,,,16.0951621477937,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L2,United States of America,False,NFJG_A,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17785,Approved,N/A,3.762,50.928,RS14 - Glass sided (MEPS),,,Class 20,Unavailable,,,,13.5374800637959,,,,,,,,,2438.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L2,United States of America,False,N5FG_A-FF,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17786,Approved,N/A,2.445,50.59,RS16 - Glass door (MEPS),,,Class 22,Unavailable,,,,20.6912065439673,,,,,,,,,2348.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TYLER REFRIGERATION CORPORATION,3L1,United States of America,False,N5FG_A-IC,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17787,Approved,N/A,2.445,53.978,RS16 - Glass door (MEPS),,,Class 22,Unavailable,,,,22.0768916155419,,,,,,,,,2348.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M2,Italy,False,Chorus HT- Unlit Shelves,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17788,Approved,N/A,4.979,57.604,RS1 - Unlit shelves (MEPS),,,Class 1,Unavailable,,,,11.5693914440651,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M2,Italy,False,Chorus HT- Lit Shelves,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17789,Approved,N/A,4.979,70.087,RS1 - Lit shelves (MEPS),,,Class 2,Unavailable,,,,14.0765213898373,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Screen Std,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17790,Approved,N/A,2.363,61.361,RS16 - Glass door (MEPS),,,Class 22,Unavailable,,,,25.967414303851,,,,,,,,,2433.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Screen HT,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17791,Approved,N/A,2.685,63.905,RS15 - Glass door (MEPS),,,Class 21,Unavailable,,,,23.8007448789572,,,,,,,,,2433.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Fancy - Std,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17792,Approved,N/A,2.2,88.197,RS18 (MEPS),,,Class 23,Unavailable,,,,40.0895454545455,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Fancy - HT,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17793,Approved,N/A,2.521,93.945,RS18 (MEPS),,,Class 23,Unavailable,,,,37.2649742165807,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Set - Double Trough,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17794,Approved,N/A,3.459,44.891,RS14 - Glass sided (MEPS),,,Class 20,Unavailable,,,,12.9780283318878,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Stage - Single Trough,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17795,Approved,N/A,2.909,42.741,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,,,,14.6926778961843,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Gallery - Wall Trough,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17796,Approved,N/A,2.343,33.368,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,,,,14.2415706359368,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Twin Gallery - Twin Trough,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17797,Approved,N/A,4.687,66.737,RS14 - Glass sided (MEPS),,,Class 20,Unavailable,,,,14.2387454661831,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Twin Gallery - Head Case,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17798,Approved,N/A,2.065,37.369,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,,,,18.0963680387409,,,,,,,,,2205.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Studio - Twin Trough,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17799,Approved,N/A,4.687,66.737,RS14 - Glass sided (MEPS),,,Class 20,Unavailable,,,,14.2387454661831,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3L1,Italy,False,Studio - Head Case,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17801,Approved,N/A,2.012,33.136,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,,,,16.4691848906561,,,,,,,,,2149.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F30,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17802,Approved,N/A,3.604,41.315,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,11.4636514983352,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F44,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17802,Approved,N/A,3.604,41.315,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,11.4636514983352,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F44/30,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17802,Approved,N/A,3.604,41.315,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,11.4636514983352,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F57/44,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17802,Approved,N/A,3.604,41.315,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,11.4636514983352,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,Scenic Unlit - F57/44,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17802,Approved,N/A,3.604,41.315,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,,,,11.4636514983352,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F30,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17803,Approved,N/A,3.604,51.885,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,14.3965038845727,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F44,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17803,Approved,N/A,3.604,51.885,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,14.3965038845727,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M1,Italy,False,F44/30,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,17803,Approved,N/A,3.604,51.885,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,,,,14.3965038845727,,,,,,,,,2500.0,,,,
